Instrument,Date,Time,Record Type,Price,Volume,Value,Bid Price,Bid Size,Ask Price,Ask Size,Midpoint Price,Spread,Relative Spread,Qualifiers
"WOW","2016-05-03","10:11:35.693","TRADE","21.570","216","4659.12","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:37.166","TRADE","21.560","1792","38635.52","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:37.368","TRADE","21.560","4690","101116.4","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:39.133","TRADE","21.570","459","9900.63","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:39.133","TRADE","21.570","58","1251.06","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:39.133","TRADE","21.570","387","8347.59","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:39.133","TRADE","21.570","196","4227.72","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:41.316","TRADE","21.560","944","20352.64","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.316","TRADE","21.560","368","7934.08","","","","","21.56","","","XT Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","2206","47561.36","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","589","12698.84","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","296","6381.76","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","300","6468","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","371","7998.76","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","9","194.04","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","245","5282.2","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","247","5325.32","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.317","TRADE","21.560","220","4743.2","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:41.671","TRADE","21.560","349","7524.44","","","","","21.56","","","Bi"
"WOW","2016-05-03","10:11:45.126","TRADE","21.550","272","5861.6","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:45.126","TRADE","21.550","1400","30170","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:45.126","TRADE","21.550","3328","71718.4","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:45.127","TRADE","21.550","12","258.6","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:47.201","TRADE","21.550","8100","174555","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:47.202","TRADE","21.550","8560","184468","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:47.202","TRADE","21.550","6","129.3","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:47.202","TRADE","21.550","500","10775","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:47.202","TRADE","21.550","242","5215.1","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:47.202","TRADE","21.550","201","4331.55","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:47.279","TRADE","21.540","220","4738.8","","","","","21.54","","","Si"
"WOW","2016-05-03","10:11:49.063","TRADE","21.550","416","8964.8","","","","","21.55","","","Bi"
"WOW","2016-05-03","10:11:49.063","TRADE","21.550","945","20364.75","","","","","21.55","","","Bi"
"WOW","2016-05-03","10:11:49.063","TRADE","21.550","14","301.7","","","","","21.55","","","Bi"
"WOW","2016-05-03","10:11:51.442","TRADE","21.550","416","8964.8","","","","","21.55","","","Bi"
"WOW","2016-05-03","10:11:51.442","TRADE","21.550","458","9869.9","","","","","21.55","","","Bi"
"WOW","2016-05-03","10:11:52.773","TRADE","21.540","458","9865.32","","","","","21.54","","","Bi"
"WOW","2016-05-03","10:11:52.773","TRADE","21.540","416","8960.64","","","","","21.54","","","Bi"
"WOW","2016-05-03","10:11:52.951","TRADE","21.530","309","6652.77","","","","","21.53","","","Si"
"WOW","2016-05-03","10:11:53.284","TRADE","21.530","492","10592.76","","","","","21.53","","","XT Si"
"WOW","2016-05-03","10:11:53.284","TRADE","21.530","311","6695.83","","","","","21.53","","","XT Si"
"WOW","2016-05-03","10:11:53.284","TRADE","21.530","220","4736.6","","","","","21.53","","","Si"
"WOW","2016-05-03","10:11:53.284","TRADE","21.530","200","4306","","","","","21.53","","","Bi"
"WOW","2016-05-03","10:11:53.284","TRADE","21.530","2958","63685.74","","","","","21.53","","","Bi"
"WOW","2016-05-03","10:11:53.287","TRADE","21.530","416","8956.48","","","","","21.53","","","Bi"
"WOW","2016-05-03","10:11:53.538","TRADE","21.520","416","8952.32","","","","","21.52","","","Bi"
"WOW","2016-05-03","10:11:53.538","TRADE","21.520","15","322.8","","","","","21.52","","","Bi"
"WOW","2016-05-03","10:11:53.540","TRADE","21.520","416","8952.32","","","","","21.52","","","Si"
"WOW","2016-05-03","10:11:53.666","TRADE","21.520","71","1527.92","","","","","21.52","","","Si"
"WOW","2016-05-03","10:11:55.153","TRADE","21.520","91","1958.32","","","","","21.52","","","Si"
"WOW","2016-05-03","10:11:55.153","TRADE","21.520","21","451.92","","","","","21.52","","","Si"
"WOW","2016-05-03","10:11:55.155","TRADE","21.520","416","8952.32","","","","","21.52","","","Bi"
"WOW","2016-05-03","10:11:55.157","TRADE","21.520","416","8952.32","","","","","21.52","","","Si"
"WOW","2016-05-03","10:11:55.832","TRADE","21.520","162","3486.24","","","","","21.52","","","Si"
"WOW","2016-05-03","10:11:56.190","TRADE","21.520","14","301.28","","","","","21.52","","","Bi"
"WOW","2016-05-03","10:11:56.844","TRADE","21.520","62","1334.24","","","","","21.52","","","Bi"
"WOW","2016-05-03","10:11:58.054","TRADE","21.510","1000","21510","","","","","21.51","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.510","354","7614.54","","","","","21.51","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","800","17200","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","1000","21500","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","2000","43000","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","1000","21500","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","38","817","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","700","15050","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","400","8600","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","1000","21500","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","30","645","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","100","2150","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","1500","32250","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","78","1677","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","422","9073","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","100","2150","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.054","TRADE","21.500","254","5461","","","","","21.5","","","Si"
"WOW","2016-05-03","10:11:58.055","TRADE","21.500","240","5160","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:00.808","TRADE","21.500","106","2279","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:00.808","TRADE","21.500","2000","43000","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:00.808","TRADE","21.500","1000","21500","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:00.808","TRADE","21.500","894","19221","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.336","TRADE","21.500","111","2386.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","3645","78367.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","44","946","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","200","4300","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","122","2623","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","2","43","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","220","4730","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","121","2601.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:01.390","TRADE","21.500","66","1419","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:02.854","TRADE","21.490","481","10336.69","","","","","21.49","","","Bi"
"WOW","2016-05-03","10:12:02.854","TRADE","21.490","37","795.13","","","","","21.49","","","Bi"
"WOW","2016-05-03","10:12:02.954","TRADE","21.490","481","10336.69","","","","","21.49","","","Bi"
"WOW","2016-05-03","10:12:03.553","TRADE","21.490","481","10336.69","","","","","21.49","","","XT Bi"
"WOW","2016-05-03","10:12:03.553","TRADE","21.490","1","21.49","","","","","21.49","","","XT Bi"
"WOW","2016-05-03","10:12:03.553","TRADE","21.490","1518","32621.82","","","","","21.49","","","Bi"
"WOW","2016-05-03","10:12:03.553","TRADE","21.490","182","3911.18","","","","","21.49","","","Bi"
"WOW","2016-05-03","10:12:03.555","TRADE","21.490","360","7736.4","","","","","21.49","","","Si"
"WOW","2016-05-03","10:12:05.357","TRADE","21.480","584","12544.32","","","","","21.48","","","Si"
"WOW","2016-05-03","10:12:05.357","TRADE","21.480","206","4424.88","","","","","21.48","","","Si"
"WOW","2016-05-03","10:12:05.357","TRADE","21.470","2","42.94","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:05.357","TRADE","21.470","1","21.47","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:05.357","TRADE","21.460","584","12532.64","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:05.357","TRADE","21.460","1399","30022.54","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:05.361","TRADE","21.460","481","10322.26","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:05.361","TRADE","21.460","101","2167.46","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:05.450","TRADE","21.450","138","2960.1","","","","","21.45","","","Si"
"WOW","2016-05-03","10:12:06.954","TRADE","21.460","243","5214.78","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:07.079","TRADE","21.460","12","257.52","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:07.079","TRADE","21.460","568","12189.28","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:11.675","TRADE","21.455","30","643.65","","","","","21.455","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","277","5944.42","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","481","10322.26","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","5","107.3","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","70","1502.2","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","1878","40301.88","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","137","2940.02","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","56","1201.76","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","459","9850.14","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:11.675","TRADE","21.460","104","2231.84","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:12.061","TRADE","21.460","30","643.8","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:12.061","TRADE","21.460","60","1287.6","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:13.152","TRADE","21.450","202","4332.9","","","","","21.45","","","Si"
"WOW","2016-05-03","10:12:13.672","TRADE","21.450","10","214.5","","","","","21.45","","","Bi"
"WOW","2016-05-03","10:12:13.672","TRADE","21.460","80","1716.8","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:13.672","TRADE","21.460","458","9828.68","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:13.672","TRADE","21.460","31","665.26","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:13.672","TRADE","21.460","481","10322.26","","","","","21.46","","","Bi"
"WOW","2016-05-03","10:12:13.674","TRADE","21.460","481","10322.26","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:13.853","TRADE","21.460","11","236.06","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:13.854","TRADE","21.460","65","1394.9","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:13.882","TRADE","21.470","239","5131.33","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:13.882","TRADE","21.470","218","4680.46","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:13.883","TRADE","21.470","358","7686.26","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:13.974","TRADE","21.460","5","107.3","","","","","21.46","","","Si"
"WOW","2016-05-03","10:12:14.592","TRADE","21.470","18","386.46","","","","","21.47","","","Bi"
"WOW","2016-05-03","10:12:15.270","TRADE","21.470","18","386.46","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:15.888","TRADE","21.470","18","386.46","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:16.483","TRADE","21.470","7","150.29","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:16.511","TRADE","21.470","451","9682.97","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:16.511","TRADE","21.470","83","1782.01","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:16.511","TRADE","21.470","30","644.1","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:16.511","TRADE","21.470","2","42.94","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:16.511","TRADE","21.470","1","21.47","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:18.894","TRADE","21.465","125","2683.125","","","","","21.465","","","Bi"
"WOW","2016-05-03","10:12:26.102","TRADE","21.470","63","1352.61","","","","","21.47","","","Bi"
"WOW","2016-05-03","10:12:26.102","TRADE","21.470","105","2254.35","","","","","21.47","","","Bi"
"WOW","2016-05-03","10:12:26.102","TRADE","21.470","474","10176.78","","","","","21.47","","","XT Bi"
"WOW","2016-05-03","10:12:26.102","TRADE","21.470","28","601.16","","","","","21.47","","","Bi"
"WOW","2016-05-03","10:12:26.102","TRADE","21.470","2","42.94","","","","","21.47","","","XT Bi"
"WOW","2016-05-03","10:12:26.228","TRADE","21.470","2","42.94","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:26.818","TRADE","21.470","278","5968.66","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:27.438","TRADE","21.470","48","1030.56","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:27.438","TRADE","21.470","22","472.34","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:27.438","TRADE","21.470","31","665.57","","","","","21.47","","","Si"
"WOW","2016-05-03","10:12:28.970","TRADE","21.480","6","128.88","","","","","21.48","","","Bi"
"WOW","2016-05-03","10:12:28.970","TRADE","21.480","2","42.96","","","","","21.48","","","Bi"
"WOW","2016-05-03","10:12:28.970","TRADE","21.480","220","4725.6","","","","","21.48","","","Bi"
"WOW","2016-05-03","10:12:28.970","TRADE","21.480","457","9816.36","","","","","21.48","","","Bi"
"WOW","2016-05-03","10:12:28.970","TRADE","21.480","13","279.24","","","","","21.48","","","Bi"
"WOW","2016-05-03","10:12:28.971","TRADE","21.480","200","4296","","","","","21.48","","","Si"
"WOW","2016-05-03","10:12:28.971","TRADE","21.480","602","12930.96","","","","","21.48","","","Si"
"WOW","2016-05-03","10:12:29.857","TRADE","21.480","451","9687.48","","","","","21.48","","","Bi"
"WOW","2016-05-03","10:12:29.857","TRADE","21.480","2","42.96","","","","","21.48","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.485","23","494.155","","","","","21.485","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.490","4","85.96","","","","","21.49","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.490","117","2514.33","","","","","21.49","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.500","580","12470","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.500","250","5375","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.500","21","451.5","","","","","21.5","","","XT Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.500","10","215","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.500","29","623.5","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:29.908","TRADE","21.500","2","43","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:29.912","TRADE","21.500","481","10341.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:29.914","TRADE","21.500","481","10341.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:29.987","TRADE","21.500","35","752.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:31.316","TRADE","21.500","1640","35260","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:31.317","TRADE","21.500","6327","136030.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:31.317","TRADE","21.500","511","10986.5","","","","","21.5","","","Si"
"WOW","2016-05-03","10:12:31.318","TRADE","21.490","364","7822.36","","","","","21.49","","","Si"
"WOW","2016-05-03","10:12:31.346","TRADE","21.500","584","12556","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.500","481","10341.5","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.510","26","559.26","","","","","21.51","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.510","35","752.85","","","","","21.51","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.510","1","21.51","","","","","21.51","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.510","43","924.93","","","","","21.51","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.510","2","43.02","","","","","21.51","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.510","451","9701.01","","","","","21.51","","","Bi"
"WOW","2016-05-03","10:12:31.346","TRADE","21.510","3","64.53","","","","","21.51","","","Bi"
"WOW","2016-05-03","10:12:31.438","TRADE","21.500","584","12556","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:31.438","TRADE","21.500","481","10341.5","","","","","21.5","","","Bi"
"WOW","2016-05-03","10:12:31.486","TRADE","21.490","451","9691.99","","","","","21.49","","","Si"
"WOW","2016-05-03","10:12:31.919","TRADE","21.500","31","666.5","","","","","21.5","","","Bi"
